App,Category,Rating,Reviews,Size_MB,Installs,Type,Price_$,Content_Rating,Genres,Last_Updated,Android_Version
App_1157,FINANCE,3.6,1406160,2.5,"1,000+",Free,0.0,Mature 17+,Tools,2024-09-05,4.1 and up
App_1158,ENTERTAINMENT,2.6,525015,2.5,"1,000,000+",Free,0.99,Teen,Education,2024-06-23,5.0 and up
App_1159,PRODUCTIVITY,4.9,3419558,2.5,"100,000+",Free,1.99,Everyone,Action,2024-12-04,6.0 and up
App_1160,BUSINESS,2.8,1229468,2.5,"10,000+",Free,4.99,Mature 17+,Business,2024-01-02,6.0 and up
App_1161,PRODUCTIVITY,4.3,1167282,2.5,"1,000,000+",Free,1.99,Mature 17+,Education,2024-06-20,6.0 and up
App_1162,PRODUCTIVITY,4.9,4756007,2.5,"1,000+",Free,2.99,Everyone,Action,2024-11-29,4.1 and up
App_1163,HEALTH,4.6,3450097,2.5,"10,000+",Free,1.99,Mature 17+,Puzzle,2024-10-10,5.0 and up
App_1164,GAME,4.2,1493561,2.5,"1,000+",Free,4.99,Teen,Education,2024-02-23,4.1 and up
App_1165,HEALTH,4.6,3973323,2.5,"10,000,000+",Free,0.99,Mature 17+,Music,2024-03-07,8.0 and up
App_1166,TOOLS,5.0,2436841,2.5,"100,000+",Free,0.99,Teen,Tools,2024-04-11,8.0 and up
App_1167,FINANCE,4.1,4165265,2.5,"10,000,000+",Free,1.99,Teen,Action,2024-04-29,8.0 and up
App_1168,HEALTH,3.9,1706527,2.5,"100,000+",Free,0.0,Everyone,Business,2024-07-09,8.0 and up
App_1169,TOOLS,4.1,3197455,2.5,"1,000,000+",Free,1.99,Mature 17+,Health,2024-10-30,6.0 and up
App_1170,HEALTH,3.8,3148501,2.5,"10,000+",Free,2.99,Teen,Business,2024-02-16,5.0 and up
App_1171,PRODUCTIVITY,4.1,355064,2.5,"1,000,000+",Free,0.99,Teen,Music,2024-08-09,6.0 and up
App_1172,EDUCATION,3.6,3201218,2.5,"100,000+",Paid,0.99,Mature 17+,Tools,2024-01-21,5.0 and up
App_1173,ENTERTAINMENT,3.0,3839857,2.5,"100,000+",Free,0.99,Teen,Music,2024-06-06,5.0 and up
App_1174,BUSINESS,2.8,1166680,2.5,"100,000+",Free,0.0,Mature 17+,Business,2024-12-13,4.1 and up
App_1175,HEALTH,2.7,680677,2.5,"1,000+",Free,0.0,Everyone,Tools,2024-06-07,8.0 and up
App_1176,BUSINESS,3.2,2848893,2.5,"10,000+",Paid,4.99,Teen,Health,2024-08-22,5.0 and up
App_1177,LIFESTYLE,2.6,2014027,2.5,"1,000,000+",Free,1.99,Teen,Action,2024-05-29,8.0 and up
App_1178,HEALTH,3.9,4639286,2.5,"1,000,000+",Free,1.99,Mature 17+,Tools,2024-09-13,8.0 and up
App_1179,EDUCATION,3.2,4022271,2.5,"10,000,000+",Free,2.99,Mature 17+,Education,2024-06-13,8.0 and up
App_1180,BUSINESS,4.6,4637213,2.5,"100,000+",Free,0.99,Mature 17+,Tools,2024-03-17,6.0 and up
App_1181,HEALTH,2.7,4675529,2.5,"100,000+",Free,0.0,Mature 17+,Music,2024-03-25,8.0 and up
App_1182,GAME,3.1,4894950,2.5,"100,000+",Free,2.99,Teen,Music,2024-02-15,5.0 and up
App_1183,ENTERTAINMENT,4.3,1999492,2.5,"1,000,000+",Free,2.99,Everyone,Music,2024-02-16,6.0 and up
App_1184,EDUCATION,4.0,3649254,2.5,"10,000,000+",Paid,0.0,Everyone,Health,2024-07-31,8.0 and up
App_1185,BUSINESS,2.7,4614476,2.5,"1,000+",Free,1.99,Everyone,Tools,2024-02-28,4.1 and up
App_1186,EDUCATION,4.7,3913407,2.5,"10,000+",Free,0.99,Everyone,Tools,2024-02-23,8.0 and up
App_1187,TOOLS,4.7,3088599,2.5,"1,000+",Free,1.99,Mature 17+,Puzzle,2024-12-07,8.0 and up
App_1188,ENTERTAINMENT,3.3,4239409,2.5,"1,000,000+",Free,2.99,Teen,Health,2024-01-12,6.0 and up
App_1189,HEALTH,3.4,1521732,2.5,"100,000+",Free,0.99,Teen,Action,2024-07-10,5.0 and up
App_1190,HEALTH,5.0,1862215,2.5,"10,000+",Free,4.99,Teen,Action,2024-01-06,8.0 and up
App_1191,HEALTH,4.1,1465925,2.5,"1,000,000+",Free,2.99,Mature 17+,Action,2024-11-04,6.0 and up
App_1192,ENTERTAINMENT,3.8,350077,2.5,"1,000,000+",Free,1.99,Teen,Action,2024-05-23,6.0 and up
App_1193,GAME,4.6,1706836,2.5,"1,000,000+",Free,1.99,Mature 17+,Action,2024-12-11,5.0 and up
App_1194,LIFESTYLE,3.2,2059395,2.5,"10,000+",Free,1.99,Teen,Business,2024-09-17,6.0 and up
App_1195,FINANCE,3.6,1441256,2.5,"10,000+",Free,0.0,Everyone,Music,2024-03-13,5.0 and up
App_1196,PRODUCTIVITY,3.2,2367332,2.5,"10,000,000+",Free,2.99,Mature 17+,Health,2024-06-22,4.1 and up
App_1197,BUSINESS,4.5,1375655,2.5,"10,000,000+",Free,0.99,Teen,Business,2024-08-19,8.0 and up
App_1198,GAME,3.9,3738868,2.5,"1,000+",Paid,1.99,Everyone,Health,2024-09-26,6.0 and up
App_1199,BUSINESS,4.1,2270473,2.5,"10,000+",Paid,1.99,Everyone,Puzzle,2024-12-27,4.1 and up
App_1200,HEALTH,3.1,834450,2.5,"10,000+",Free,0.0,Everyone,Tools,2024-08-09,6.0 and up
